id,title,description,link,image_link,availability,price_czk,google_product_category,brand,product_type,rank,Doporučené použití,Doporučený povrch,Balení míčků,Typ míče,item_group_id,link_master,image_link_master,group_title,unit_price_czk,age_min,age_max
22801,Babolat Red Foam (3 Pack),"Dětské tenisové míče babolat red foam (3 pack) jsou tenisáky pro děti. Tenisové míče pro děti jsou větší a lehčí, aby nejmenším tenistům usnadnily nácvik techniky a fyzicky nezatěžovaly ruce. Perfektně se hodí pro tenisové trenéry a kluby právě na trénink dětí. Kvalitní tenisové míče na trénink",https://www.sportega.cz/detske-tenisove-mice-babolat-red-foam-3-pack/d22801,https://www.sportega.cz/detske-tenisove-mice-babolat-red-foam-3-pack-22801.jpg,in stock,239.0,Sportovní potřeby > Atletické sporty > Tenis > Tenisové míčky,Babolat,Sportega > Tenis > Míčky > Míče pro děti,2951,"tréninkové nasazení,volný čas,školní aktivity","extra tvrdé povrchy (škvára, beton, asfalt)",3.0,Pěnový,22801,https://www.sportega.cz/detske-tenisove-mice-babolat-red-foam-3-pack/d22801,https://www.sportega.cz/detske-tenisove-mice-babolat-red-foam-3-pack-22801.jpg,Babolat Red Foam (3 Pack),79.66666666666667,8.0,9.0
19330,Wilson US Open (4 Pack),"Tenisové míče wilson us open (4 pack) jsou tenisové míčky pro pestrou hru. Pamatuj, že míčky postupem času ztrácí své vlastnosti a je potřeba je pravidelně měnit, proto neuděláš chybu, pokud si koupíš dvě tři dózy do zásoby.",https://www.sportega.cz/tenisove-mice-wilson-us-open-4-pack/d19330,https://www.sportega.cz/tenisove-mice-wilson-us-open-4-pack-19330.jpg,in stock,169.0,Sportovní potřeby > Atletické sporty > Tenis > Tenisové míčky,Wilson,Sportega > Tenis > Míčky,107663,"zápasové a turnajové nasazení,tréninkové nasazení",všechny povrchy,4.0,Tlakovaný,19330,https://www.sportega.cz/tenisove-mice-wilson-us-open-4-pack/d19330,https://www.sportega.cz/tenisove-mice-wilson-us-open-4-pack-19330.jpg,Wilson US Open (4 Pack),42.25,,
66981,Dunlop Australian Open (4 Pack),"Tenisové míče dunlop australian open (4 pack) jsou tenisové míčky pro pestrou hru. Pamatuj, že míčky postupem času ztrácí své vlastnosti a je potřeba je pravidelně měnit, proto neuděláš chybu, pokud si koupíš dvě tři dózy do zásoby.",https://www.sportega.cz/tenisove-mice-dunlop-australian-open-4-pack/d66981,https://www.sportega.cz/tenisove-mice-dunlop-australian-open-4-pack-66981.jpg,in stock,185.0,Sportovní potřeby > Atletické sporty > Tenis > Tenisové míčky,Dunlop,Sportega > Tenis > Míčky,24591,"zápasové a turnajové nasazení,tréninkové nasazení",všechny povrchy,4.0,Tlakovaný,66981,https://www.sportega.cz/tenisove-mice-dunlop-australian-open-4-pack/d66981,https://www.sportega.cz/tenisove-mice-dunlop-australian-open-4-pack-66981.jpg,Dunlop Australian Open (4 Pack),46.25,,
175080,Babolat Gold All Court (4 Pack),"Tenisové míče babolat gold all court (4 pack) jsou tenisové míčky pro pestrou hru. Pamatuj, že míčky postupem času ztrácí své vlastnosti a je potřeba je pravidelně měnit, proto neuděláš chybu, pokud si koupíš dvě tři dózy do zásoby.",https://www.sportega.cz/tenisove-mice-babolat-gold-all-court-4-pack/d175080,https://www.sportega.cz/tenisove-mice-babolat-gold-all-court-4-pack-175080.jpg,in stock,199.0,Sportovní potřeby > Atletické sporty > Tenis > Tenisové míčky,Babolat,Sportega > Tenis > Míčky,2223,"zápasové a turnajové nasazení,tréninkové nasazení",všechny povrchy,4.0,Tlakovaný,175080,https://www.sportega.cz/tenisove-mice-babolat-gold-all-court-4-pack/d175080,https://www.sportega.cz/tenisove-mice-babolat-gold-all-court-4-pack-175080.jpg,Babolat Gold All Court (4 Pack),49.75,,
18244,Tecnifibre My New Ball (3 Pack),"Dětské tenisové míče tecnifibre my new ball (3 pack) jsou tenisáky pro děti. Tenisové míče pro děti jsou větší a lehčí, aby nejmenším tenistům usnadnily nácvik techniky a fyzicky nezatěžovaly ruce. Perfektně se hodí pro tenisové trenéry a kluby právě na trénink dětí. Tenisáky s dlouhou životností na rekreační tenis",https://www.sportega.cz/detske-tenisove-mice-tecnifibre-my-new-ball-3-pack/d18244,https://www.sportega.cz/detske-tenisove-mice-tecnifibre-my-new-ball-3-pack-18244.jpg,in stock,159.0,Sportovní potřeby > Atletické sporty > Tenis > Tenisové míčky,Tecnifibre,Sportega > Tenis > Míčky > Míče pro děti,182,"tréninkové nasazení,začínající hráči",všechny povrchy,3.0,Netlakovaný,18244,https://www.sportega.cz/detske-tenisove-mice-tecnifibre-my-new-ball-3-pack/d18244,https://www.sportega.cz/detske-tenisove-mice-tecnifibre-my-new-ball-3-pack-18244.jpg,Tecnifibre My New Ball (3 Pack),53.0,5.0,8.0
9619,Head Championship (4 Pack),"Tenisové míče head championship (4 pack) jsou tenisové míčky pro pestrou hru. Pamatuj, že míčky postupem času ztrácí své vlastnosti a je potřeba je pravidelně měnit, proto neuděláš chybu, pokud si koupíš dvě tři dózy do zásoby.",https://www.sportega.cz/tenisove-mice-head-championship-4-pack/d9619,https://www.sportega.cz/tenisove-mice-head-championship-4-pack-9619.jpg,in stock,145.0,Sportovní potřeby > Atletické sporty > Tenis > Tenisové míčky,Head,Sportega > Tenis > Míčky,49844,"tréninkové nasazení,volný čas",všechny povrchy,4.0,Tlakovaný,9619,https://www.sportega.cz/tenisove-mice-head-championship-4-pack/d9619,https://www.sportega.cz/tenisove-mice-head-championship-4-pack-9619.jpg,Head Championship (4 Pack),36.25,,
9620,Head Championship (3 Pack),"Tenisové míče head championship (3 pack) jsou tenisové míčky pro pestrou hru. Pamatuj, že míčky postupem času ztrácí své vlastnosti a je potřeba je pravidelně měnit, proto neuděláš chybu, pokud si koupíš dvě tři dózy do zásoby.",https://www.sportega.cz/tenisove-mice-head-championship-3-pack/d9620,https://www.sportega.cz/tenisove-mice-head-championship-3-pack-9620.jpg,in stock,119.0,Sportovní potřeby > Atletické sporty > Tenis > Tenisové míčky,Head,Sportega > Tenis > Míčky,7621,"tréninkové nasazení,volný čas",všechny povrchy,3.0,Tlakovaný,9620,https://www.sportega.cz/tenisove-mice-head-championship-3-pack/d9620,https://www.sportega.cz/tenisove-mice-head-championship-3-pack-9620.jpg,Head Championship (3 Pack),39.666666666666664,,
21857,Wilson Starter Red (3 Pack),"Dětské tenisové míče wilson starter red (3 pack) jsou tenisáky pro děti. Tenisové míče pro děti jsou větší a lehčí, aby nejmenším tenistům usnadnily nácvik techniky a fyzicky nezatěžovaly ruce. Perfektně se hodí pro tenisové trenéry a kluby právě na trénink dětí. Tlakované tenisové míče s větší pružností",https://www.sportega.cz/detske-tenisove-mice-wilson-starter-red-3-pack/d21857,https://www.sportega.cz/detske-tenisove-mice-wilson-starter-red-3-pack-21857.jpg,in_stock,149.0,Sportovní potřeby > Atletické sporty > Tenis > Tenisové míčky,Wilson,Sportega > Tenis > Míčky > Míče pro děti,1754,"tréninkové nasazení,volný čas,školní aktivity",všechny povrchy,3.0,Tlakovaný,21857,https://www.sportega.cz/detske-tenisove-mice-wilson-starter-red-3-pack/d21857,https://www.sportega.cz/detske-tenisove-mice-wilson-starter-red-3-pack-21857.jpg,Wilson Starter Red (3 Pack),49.666666666666664,5.0,8.0
6727,Head Pro 4 Pack,"Tenisové míče head pro 4 pack jsou tenisové míčky pro pestrou hru. Pamatuj, že míčky postupem času ztrácí své vlastnosti a je potřeba je pravidelně měnit, proto neuděláš chybu, pokud si koupíš dvě tři dózy do zásoby.",https://www.sportega.cz/tenisove-mice-head-pro-4-pack/d6727,https://www.sportega.cz/tenisove-mice-head-pro-4-pack-6727.jpg,in stock,149.0,Sportovní potřeby > Atletické sporty > Tenis > Tenisové míčky,Head,Sportega > Tenis > Míčky,96316,zápasové a turnajové nasazení,všechny povrchy,4.0,Tlakovaný,6727,https://www.sportega.cz/tenisove-mice-head-pro-4-pack/d6727,https://www.sportega.cz/tenisove-mice-head-pro-4-pack-6727.jpg,Head Pro 4 Pack,37.25,,
112259,Wilson Triniti Pro (4 Pack),Výhra pro tenis i životní prostředí,https://www.sportega.cz/tenisove-mice-wilson-triniti-pro-4-pack/d112259,https://www.sportega.cz/tenisove-mice-wilson-triniti-pro-4-pack-112259.jpg,in stock,329.0,Sportovní potřeby > Atletické sporty > Tenis > Tenisové míčky,Wilson,Sportega > Tenis > Míčky,3791,zápasové a turnajové nasazení,všechny povrchy,4.0,Netlakovaný,112259,https://www.sportega.cz/tenisove-mice-wilson-triniti-pro-4-pack/d112259,https://www.sportega.cz/tenisove-mice-wilson-triniti-pro-4-pack-112259.jpg,Wilson Triniti Pro (4 Pack),82.25,,
161038,Tretorn Coach (72 Pack),Tenisové míče tretorn coach (72 ks) jsou vhodné do klubů pro trenéry na trénink svých svěřenců. Jejich hlavní výhodá je perfektní trvanlivost. V balení je 72 míčů.,https://www.sportega.cz/tenisove-mice-tretorn-coach-72-pack/d161038,https://www.sportega.cz/tenisove-mice-tretorn-coach-72-pack-161038.jpg,in stock,2799.0,Sportovní potřeby > Atletické sporty > Tenis > Tenisové míčky,Tretorn,Sportega > Tenis > Míčky,8057,trénink,všechny povrchy,72.0,Netlakovaný,161038,https://www.sportega.cz/tenisove-mice-tretorn-coach-72-pack/d161038,https://www.sportega.cz/tenisove-mice-tretorn-coach-72-pack-161038.jpg,Tretorn Coach (72 Pack),38.875,,
1446793,Tretorn Serie+ Club (4 Pack),"Tenisové míče tretorn serie+ club (4 pack) jsou tenisové míčky pro pestrou hru. Pamatuj, že míčky postupem času ztrácí své vlastnosti a je potřeba je pravidelně měnit, proto neuděláš chybu, pokud si koupíš dvě tři dózy do zásoby.",https://www.sportega.cz/tenisove-mice-tretorn-serie-club-4-pack/d1446793,https://www.sportega.cz/tenisove-mice-tretorn-serie-club-4-pack-1446793.jpg,in stock,189.0,Sportovní potřeby > Atletické sporty > Tenis > Tenisové míčky,Tretorn,Sportega > Tenis > Míčky,2793,"trénink,závodní a turnajové nasazení",všechny povrchy,4.0,Tlakovaný,1446793,https://www.sportega.cz/tenisove-mice-tretorn-serie-club-4-pack/d1446793,https://www.sportega.cz/tenisove-mice-tretorn-serie-club-4-pack-1446793.jpg,Tretorn Serie+ Club (4 Pack),47.25,,
13615,Tretorn Serie+ Court (4 Pack),"Tenisové míče tretorn serie+ court (4 pack) jsou tenisové míčky pro pestrou hru. Pamatuj, že míčky postupem času ztrácí své vlastnosti a je potřeba je pravidelně měnit, proto neuděláš chybu, pokud si koupíš dvě tři dózy do zásoby.",https://www.sportega.cz/tenisove-mice-tretorn-serie-court-4-pack/d13615,https://www.sportega.cz/tenisove-mice-tretorn-serie-court-4-pack-13615.jpg,in stock,169.0,Sportovní potřeby > Atletické sporty > Tenis > Tenisové míčky,Tretorn,Sportega > Tenis > Míčky,2975,"trénink,klubové a amatérské nasazení",všechny povrchy,4.0,Tlakovaný,13615,https://www.sportega.cz/tenisove-mice-tretorn-serie-court-4-pack/d13615,https://www.sportega.cz/tenisove-mice-tretorn-serie-court-4-pack-13615.jpg,Tretorn Serie+ Court (4 Pack),42.25,,
13628,Tretorn Academy Green (3 Pack),"Dětské tenisové míče tretorn academy green (3 pack) jsou tenisáky pro děti. Tenisové míče pro děti jsou větší a lehčí, aby nejmenším tenistům usnadnily nácvik techniky a fyzicky nezatěžovaly ruce. Perfektně se hodí pro tenisové trenéry a kluby právě na trénink dětí. Tenisáky s dlouhou životností na rekreační tenis",https://www.sportega.cz/detske-tenisove-mice-tretorn-academy-green-3-pack/d13628,https://www.sportega.cz/detske-tenisove-mice-tretorn-academy-green-3-pack-13628.jpg,in stock,159.0,Sportovní potřeby > Atletické sporty > Tenis > Tenisové míčky,Tretorn,Sportega > Tenis > Míčky > Míče pro děti,1908,"tréninkové nasazení,začínající hráči",všechny povrchy,3.0,Netlakovaný,13628,https://www.sportega.cz/detske-tenisove-mice-tretorn-academy-green-3-pack/d13628,https://www.sportega.cz/detske-tenisove-mice-tretorn-academy-green-3-pack-13628.jpg,Tretorn Academy Green (3 Pack),53.0,9.0,10.0
3553,Tretorn Micro X (4 Pack),"Tenisové míče tretorn micro x (4 pack) jsou tenisové míčky pro pestrou hru. Pamatuj, že míčky postupem času ztrácí své vlastnosti a je potřeba je pravidelně měnit, proto neuděláš chybu, pokud si koupíš dvě tři dózy do zásoby.",https://www.sportega.cz/tenisove-mice-tretorn-micro-x-4-pack/d3553,https://www.sportega.cz/tenisove-mice-tretorn-micro-x-4-pack-3553.jpg,in stock,279.0,Sportovní potřeby > Atletické sporty > Tenis > Tenisové míčky,Tretorn,Sportega > Tenis > Míčky,11809,"zápasové a turnajové nasazení,tréninkové nasazení,volný čas",všechny povrchy,4.0,Netlakovaný,3553,https://www.sportega.cz/tenisove-mice-tretorn-micro-x-4-pack/d3553,https://www.sportega.cz/tenisove-mice-tretorn-micro-x-4-pack-3553.jpg,Tretorn Micro X (4 Pack),69.75,,
82666,Head Giant Inflatable Ball,"Tenisové míče head giant inflatable ball jsou tenisové míčky pro pestrou hru. Pamatuj, že míčky postupem času ztrácí své vlastnosti a je potřeba je pravidelně měnit, proto neuděláš chybu, pokud si koupíš dvě tři dózy do zásoby.",https://www.sportega.cz/tenisovy-mic-head-giant-inflatable-ball/d82666,https://www.sportega.cz/tenisovy-mic-head-giant-inflatable-ball-82666.jpg,in stock,449.0,Sportovní potřeby > Atletické sporty > Tenis > Tenisové míčky,Head,Sportega > Tenis > Míčky > Velké tenisové míče,3504,,všechny povrchy,,,82666,https://www.sportega.cz/tenisovy-mic-head-giant-inflatable-ball/d82666,https://www.sportega.cz/tenisovy-mic-head-giant-inflatable-ball-82666.jpg,Head Giant Inflatable Ball,,,
21143,Head Medium Tennis Promo Ball,"Tenisové míče head medium tennis promo ball jsou tenisové míčky pro pestrou hru. Pamatuj, že míčky postupem času ztrácí své vlastnosti a je potřeba je pravidelně měnit, proto neuděláš chybu, pokud si koupíš dvě tři dózy do zásoby.",https://www.sportega.cz/tenisovy-mic-head-medium-tennis-promo-ball/d21143,https://www.sportega.cz/tenisovy-mic-head-medium-tennis-promo-ball-21143.jpg,in stock,259.0,Sportovní potřeby > Atletické sporty > Tenis > Tenisové míčky,Head,Sportega > Tenis > Míčky > Velké tenisové míče,1935,,všechny povrchy,,,21143,https://www.sportega.cz/tenisovy-mic-head-medium-tennis-promo-ball/d21143,https://www.sportega.cz/tenisovy-mic-head-medium-tennis-promo-ball-21143.jpg,Head Medium Tennis Promo Ball,,,
183041,Tecnifibre X-One (4 ks),"Balení 4 kusů populárních tlakovaných tenisových míčů tecnifibre x-one s perfektním výkonem. Hlavní předností míče jsou výborné herní vlastnosti a dlouhá trvanlivost. K jejich výrobě se používají jen ty nejlepší přírodní materiály, které zaručují dlouhou životnost, rychlost a odolnost. Vhodné jsou na všechny typy povrchů. Hodí se jak k turnajové hře, tak na trénování i rekreační hru.",https://www.sportega.cz/tenisove-mice-tecnifibre-x-one-4-ks/d183041,https://www.sportega.cz/tenisove-mice-tecnifibre-x-one-4-ks-183041.jpg,in stock,249.0,Sportovní potřeby > Atletické sporty > Tenis > Tenisové míčky,Tecnifibre,Sportega > Tenis > Míčky,6041,"tréninkové nasazení,zápasové a turnajové nasazení",všechny povrchy,4.0,Tlakovaný,183041,https://www.sportega.cz/tenisove-mice-tecnifibre-x-one-4-ks/d183041,https://www.sportega.cz/tenisove-mice-tecnifibre-x-one-4-ks-183041.jpg,Tecnifibre X-One (4 ks),62.25,,
34211,Tecnifibre X-One Bipack (2x4 Pack),"Tenisové míče tecnifibre x-one bipack (2x4 pack) jsou tenisové míčky pro pestrou hru. Pamatuj, že míčky postupem času ztrácí své vlastnosti a je potřeba je pravidelně měnit, proto neuděláš chybu, pokud si koupíš dvě tři dózy do zásoby.",https://www.sportega.cz/tenisove-mice-tecnifibre-x-one-bipack-2x4-pack/d34211,https://www.sportega.cz/tenisove-mice-tecnifibre-x-one-bipack-2x4-pack-34211.jpg,in stock,369.0,Sportovní potřeby > Atletické sporty > Tenis > Tenisové míčky,Tecnifibre,Sportega > Tenis > Míčky,726990,"zápasové a turnajové nasazení,tréninkové nasazení",všechny povrchy,2.0,Tlakovaný,34211,https://www.sportega.cz/tenisove-mice-tecnifibre-x-one-bipack-2x4-pack/d34211,https://www.sportega.cz/tenisove-mice-tecnifibre-x-one-bipack-2x4-pack-34211.jpg,Tecnifibre X-One Bipack (2x4 Pack),184.5,,
76770,Wilson Roland Garros Clay (4 Pack),"Tenisové míče wilson roland garros clay (4 pack) jsou tenisové míčky pro pestrou hru. Pamatuj, že míčky postupem času ztrácí své vlastnosti a je potřeba je pravidelně měnit, proto neuděláš chybu, pokud si koupíš dvě tři dózy do zásoby.",https://www.sportega.cz/tenisove-mice-wilson-roland-garros-clay-4-pack/d76770,https://www.sportega.cz/tenisove-mice-wilson-roland-garros-clay-4-pack-76770.jpg,in stock,199.0,Sportovní potřeby > Atletické sporty > Tenis > Tenisové míčky,Wilson,Sportega > Tenis > Míčky,46455,zápasové a turnajové nasazení,všechny povrchy,4.0,Tlakovaný,76770,https://www.sportega.cz/tenisove-mice-wilson-roland-garros-clay-4-pack/d76770,https://www.sportega.cz/tenisove-mice-wilson-roland-garros-clay-4-pack-76770.jpg,Wilson Roland Garros Clay (4 Pack),49.75,,
78147,Babolat Gold Championship (4 Pack),"Tenisové míče babolat gold championship (4 pack) jsou tenisové míčky pro pestrou hru. Pamatuj, že míčky postupem času ztrácí své vlastnosti a je potřeba je pravidelně měnit, proto neuděláš chybu, pokud si koupíš dvě tři dózy do zásoby.",https://www.sportega.cz/tenisove-mice-babolat-gold-championship-4-pack/d78147,https://www.sportega.cz/tenisove-mice-babolat-gold-championship-4-pack-78147.jpg,in stock,169.0,Sportovní potřeby > Atletické sporty > Tenis > Tenisové míčky,Babolat,Sportega > Tenis > Míčky,8079,tréninkové nasazení,všechny povrchy,4.0,Tlakovaný,78147,https://www.sportega.cz/tenisove-mice-babolat-gold-championship-4-pack/d78147,https://www.sportega.cz/tenisove-mice-babolat-gold-championship-4-pack-78147.jpg,Babolat Gold Championship (4 Pack),42.25,,
56057,Head Trainer (72B),"Tenisové míče head trainer (72b) jsou tenisové míčky pro pestrou hru. Pamatuj, že míčky postupem času ztrácí své vlastnosti a je potřeba je pravidelně měnit, proto neuděláš chybu, pokud si koupíš dvě tři dózy do zásoby.",https://www.sportega.cz/tenisove-mice-head-trainer-72b/d56057,https://www.sportega.cz/tenisove-mice-head-trainer-72b-56057.jpg,in stock,2599.0,Sportovní potřeby > Atletické sporty > Tenis > Tenisové míčky,Head,Sportega > Tenis > Míčky,35766,"tréninkové nasazení,volný čas,školní aktivity",všechny povrchy,72.0,Netlakovaný,56057,https://www.sportega.cz/tenisove-mice-head-trainer-72b/d56057,https://www.sportega.cz/tenisove-mice-head-trainer-72b-56057.jpg,Head Trainer (72B),36.09722222222222,,
183411,Yonex Tour (4 Pack),Tenisové míče yonex tour jsou tlakované míče pro turnajové i tréninkové použití se slušnou trvanlivostí. V balení 4 kusy.,https://www.sportega.cz/tenisove-mice-yonex-tour-4-pack/d183411,https://www.sportega.cz/tenisove-mice-yonex-tour-4-pack-183411.jpg,in stock,229.0,Sportovní potřeby > Atletické sporty > Tenis > Tenisové míčky,Yonex,Sportega > Tenis > Míčky,3818,"tréninkové nasazení,zápasové a turnajové nasazení",všechny povrchy,4.0,Tlakovaný,183411,https://www.sportega.cz/tenisove-mice-yonex-tour-4-pack/d183411,https://www.sportega.cz/tenisove-mice-yonex-tour-4-pack-183411.jpg,Yonex Tour (4 Pack),57.25,,
160985,Babolat Gold Academy X 72 Bag,"Tenisové míče babolat gold academy x 72 jsou beztlakové míče, které kombinují rychlost a životnost. Jsou vhodné pro tréninky mírně až středně pokročilých hráčů.",https://www.sportega.cz/tenisove-mice-babolat-gold-academy-x-72-bag/d160985,https://www.sportega.cz/tenisove-mice-babolat-gold-academy-x-72-bag-160985.jpg,in stock,2999.0,Sportovní potřeby > Atletické sporty > Tenis > Tenisové míčky,Babolat,Sportega > Tenis > Míčky,10611,"Tenis,začínající hráči",všechny povrchy,72.0,Netlakovaný,160985,https://www.sportega.cz/tenisove-mice-babolat-gold-academy-x-72-bag/d160985,https://www.sportega.cz/tenisove-mice-babolat-gold-academy-x-72-bag-160985.jpg,Babolat Gold Academy X 72 Bag,41.65277777777778,,
1481626,Tecnifibre XLD (72 Pack),"Tenisové míče tecnifibre xld (72 pack) jsou tenisové míčky pro pestrou hru. Pamatuj, že míčky postupem času ztrácí své vlastnosti a je potřeba je pravidelně měnit, proto neuděláš chybu, pokud si koupíš dvě tři dózy do zásoby.",https://www.sportega.cz/tenisove-mice-tecnifibre-xld-72-pack/d1481626,https://www.sportega.cz/tenisove-mice-tecnifibre-xld-72-pack-1481626.jpg,in stock,3399.0,Sportovní potřeby > Atletické sporty > Tenis > Tenisové míčky,Tecnifibre,Sportega > Tenis > Míčky,8231,tréninkové nasazení,všechny povrchy,72.0,Netlakovaný,1481626,https://www.sportega.cz/tenisove-mice-tecnifibre-xld-72-pack/d1481626,https://www.sportega.cz/tenisove-mice-tecnifibre-xld-72-pack-1481626.jpg,Tecnifibre XLD (72 Pack),47.208333333333336,,
29281,Babolat Green Bag X72,"Dětské tenisové míče babolat green bag x72 jsou tenisáky pro děti. Tenisové míče pro děti jsou větší a lehčí, aby nejmenším tenistům usnadnily nácvik techniky a fyzicky nezatěžovaly ruce. Perfektně se hodí pro tenisové trenéry a kluby právě na trénink dětí. Tlakované tenisové míče s větší pružností",https://www.sportega.cz/detske-tenisove-mice-babolat-green-bag-x72/d29281,https://www.sportega.cz/detske-tenisove-mice-babolat-green-bag-x72-29281.jpg,in stock,2649.0,Sportovní potřeby > Atletické sporty > Tenis > Tenisové míčky,Babolat,Sportega > Tenis > Míčky > Míče pro děti,9776,"tréninkové nasazení,volný čas,školní aktivity",všechny povrchy,72.0,Tlakovaný,29281,https://www.sportega.cz/detske-tenisove-mice-babolat-green-bag-x72/d29281,https://www.sportega.cz/detske-tenisove-mice-babolat-green-bag-x72-29281.jpg,Babolat Green Bag X72,36.791666666666664,9.0,10.0
9998,Babolat Orange X36,"Dětské tenisové míče babolat orange x36 jsou tenisáky pro děti. Tenisové míče pro děti jsou větší a lehčí, aby nejmenším tenistům usnadnily nácvik techniky a fyzicky nezatěžovaly ruce. Perfektně se hodí pro tenisové trenéry a kluby právě na trénink dětí. Tenisáky s dlouhou životností na rekreační tenis",https://www.sportega.cz/detske-tenisove-mice-babolat-orange-x36/d9998,https://www.sportega.cz/detske-tenisove-mice-babolat-orange-x36-9998.jpg,in stock,1599.0,Sportovní potřeby > Atletické sporty > Tenis > Tenisové míčky,Babolat,Sportega > Tenis > Míčky > Míče pro děti,7355,školní aktivity,všechny povrchy,36.0,Netlakovaný,9998,https://www.sportega.cz/detske-tenisove-mice-babolat-orange-x36/d9998,https://www.sportega.cz/detske-tenisove-mice-babolat-orange-x36-9998.jpg,Babolat Orange X36,44.416666666666664,8.0,9.0
1475287,Head Stage 1 Green 3B,"Dětské tenisové míče head stage 1 green 3b jsou tenisáky pro děti. Tenisové míče pro děti jsou větší a lehčí, aby nejmenším tenistům usnadnily nácvik techniky a fyzicky nezatěžovaly ruce. Perfektně se hodí pro tenisové trenéry a kluby právě na trénink dětí. Tenisáky s dlouhou životností na rekreační tenis",https://www.sportega.cz/detske-tenisove-mice-head-stage-1-green-3b/d1475287,https://www.sportega.cz/detske-tenisove-mice-head-stage-1-green-3b-1475287.jpg,in stock,129.0,Sportovní potřeby > Atletické sporty > Tenis > Tenisové míčky,Head,Sportega > Tenis > Míčky > Míče pro děti,26172,"školní aktivity,tréninkové nasazení",všechny povrchy,3.0,Netlakovaný,1475287,https://www.sportega.cz/detske-tenisove-mice-head-stage-1-green-3b/d1475287,https://www.sportega.cz/detske-tenisove-mice-head-stage-1-green-3b-1475287.jpg,Head Stage 1 Green 3B,43.0,9.0,10.0
1475286,Head Stage 2 Orange 3B,"Dětské tenisové míče head stage 2 orange 3b jsou tenisáky pro děti. Tenisové míče pro děti jsou větší a lehčí, aby nejmenším tenistům usnadnily nácvik techniky a fyzicky nezatěžovaly ruce. Perfektně se hodí pro tenisové trenéry a kluby právě na trénink dětí. Tenisáky s dlouhou životností na rekreační tenis",https://www.sportega.cz/detske-tenisove-mice-head-stage-2-orange-3b/d1475286,https://www.sportega.cz/detske-tenisove-mice-head-stage-2-orange-3b-1475286.jpg,in stock,129.0,Sportovní potřeby > Atletické sporty > Tenis > Tenisové míčky,Head,Sportega > Tenis > Míčky > Míče pro děti,14460,"školní aktivity,tréninkové nasazení",všechny povrchy,3.0,Netlakovaný,1475286,https://www.sportega.cz/detske-tenisove-mice-head-stage-2-orange-3b/d1475286,https://www.sportega.cz/detske-tenisove-mice-head-stage-2-orange-3b-1475286.jpg,Head Stage 2 Orange 3B,43.0,8.0,9.0
1475291,Head Stage 1 Green 72B,"Dětské tenisové míče head stage 1 green 72b jsou tenisáky pro děti. Tenisové míče pro děti jsou větší a lehčí, aby nejmenším tenistům usnadnily nácvik techniky a fyzicky nezatěžovaly ruce. Perfektně se hodí pro tenisové trenéry a kluby právě na trénink dětí. Tenisáky s dlouhou životností na rekreační tenis",https://www.sportega.cz/detske-tenisove-mice-head-stage-1-green-72b/d1475291,https://www.sportega.cz/detske-tenisove-mice-head-stage-1-green-72b-1475291.jpg,in stock,2899.0,Sportovní potřeby > Atletické sporty > Tenis > Tenisové míčky,Head,Sportega > Tenis > Míčky > Míče pro děti,32968,"školní aktivity,tréninkové nasazení",všechny povrchy,72.0,Netlakovaný,1475291,https://www.sportega.cz/detske-tenisove-mice-head-stage-1-green-72b/d1475291,https://www.sportega.cz/detske-tenisove-mice-head-stage-1-green-72b-1475291.jpg,Head Stage 1 Green 72B,40.263888888888886,9.0,10.0
1470102,Babolat Red Felt X3,"Dětské tenisové míče babolat red felt x3 jsou tenisáky pro děti. Tenisové míče pro děti jsou větší a lehčí, aby nejmenším tenistům usnadnily nácvik techniky a fyzicky nezatěžovaly ruce. Perfektně se hodí pro tenisové trenéry a kluby právě na trénink dětí. Tenisáky s dlouhou životností na rekreační tenis",https://www.sportega.cz/detske-tenisove-mice-babolat-red-felt-x3/d1470102,https://www.sportega.cz/detske-tenisove-mice-babolat-red-felt-x3-1470102.jpg,in stock,169.0,Sportovní potřeby > Atletické sporty > Tenis > Tenisové míčky,Babolat,Sportega > Tenis > Míčky > Míče pro děti,2380,"trénink,školní aktivity",všechny povrchy,3.0,Netlakovaný,1470102,https://www.sportega.cz/detske-tenisove-mice-babolat-red-felt-x3/d1470102,https://www.sportega.cz/detske-tenisove-mice-babolat-red-felt-x3-1470102.jpg,Babolat Red Felt X3,56.333333333333336,6.0,8.0
1470100,Babolat Green X3,"Dětské tenisové míče babolat green x3 jsou tenisáky pro děti. Tenisové míče pro děti jsou větší a lehčí, aby nejmenším tenistům usnadnily nácvik techniky a fyzicky nezatěžovaly ruce. Perfektně se hodí pro tenisové trenéry a kluby právě na trénink dětí. Tenisáky s dlouhou životností na rekreační tenis",https://www.sportega.cz/detske-tenisove-mice-babolat-green-x3/d1470100,https://www.sportega.cz/detske-tenisove-mice-babolat-green-x3-1470100.jpg,in stock,149.0,Sportovní potřeby > Atletické sporty > Tenis > Tenisové míčky,Babolat,Sportega > Tenis > Míčky > Míče pro děti,4909,"trénink,školní aktivity",všechny povrchy,3.0,Netlakovaný,1470100,https://www.sportega.cz/detske-tenisove-mice-babolat-green-x3/d1470100,https://www.sportega.cz/detske-tenisove-mice-babolat-green-x3-1470100.jpg,Babolat Green X3,49.666666666666664,9.0,10.0
